,Disease,Symptom,Position,Age,Gen
87,http://ai.symptomchecking.org/condtion/Headaches,"[http://dbpedia.org/resource/Sleep_deprivation,  http://dbpedia.org/resource/Analgesic,  http://dbpedia.org/resource/Alcoholic_drink,  http://dbpedia.org/resource/Tooth,  http://dbpedia.org/resource/Symptom,  http://dbpedia.org/resource/International_Headache_Society,  http://dbpedia.org/resource/Cold_Food_Festival]",http://dbpedia.org/resource/Paranasal_sinuses,Yong,female
88,http://ai.symptomchecking.org/condtion/Hepatitis_B,"[http://dbpedia.org/resource/Hepatitis_B_vaccine,  http://dbpedia.org/resource/North_America,  http://dbpedia.org/resource/Breastfeeding,  http://dbpedia.org/resource/Dialysis,  http://dbpedia.org/resource/Drug_injection,  http://dbpedia.org/resource/Interferon,  http://dbpedia.org/resource/Urine,  http://dbpedia.org/resource/Sneeze,  http://dbpedia.org/resource/World_Health_Organization,  http://dbpedia.org/resource/Europe,  http://dbpedia.org/resource/Health_care,  http://dbpedia.org/resource/Condom,  http://dbpedia.org/resource/Vaccine,  http://dbpedia.org/resource/Sexual_intercourse,  http://dbpedia.org/resource/Vomiting,  http://dbpedia.org/resource/Chronic_condition,  http://dbpedia.org/resource/HIV,  http://dbpedia.org/resource/Vaccination,  http://dbpedia.org/resource/Tenofovir_disoproxil,  http://dbpedia.org/resource/Antibody,  http://dbpedia.org/resource/Liver_transplantation,  http://dbpedia.org/resource/Viral_disease,  http://dbpedia.org/resource/Hepatitis_B_virus]","[http://dbpedia.org/resource/Blood,  http://dbpedia.org/resource/Liver]",Middel age,male
89,http://ai.symptomchecking.org/condtion/Hepatitis_C,"[http://dbpedia.org/resource/Central_Africa,  http://dbpedia.org/resource/Cure,  http://dbpedia.org/resource/Virus,  http://dbpedia.org/resource/Blood_transfusion,  http://dbpedia.org/resource/East_Asia,  http://dbpedia.org/resource/Gastric_varices,  http://dbpedia.org/resource/Vaccine,  http://dbpedia.org/resource/Urine,  http://dbpedia.org/resource/Simeprevir]",http://dbpedia.org/resource/Liver,Elder,male
90,http://ai.symptomchecking.org/condtion/Hodgkin_lymphoma,"[http://dbpedia.org/resource/The_Choice_(TV_series),  http://dbpedia.org/resource/Biological_half-life,  http://dbpedia.org/resource/Lymphoma,  http://dbpedia.org/resource/Physician,  http://dbpedia.org/resource/The_Guardian,  http://dbpedia.org/resource/Hematopoietic_stem_cell_transplantation,  http://dbpedia.org/resource/Radiation_therapy]",[http://dbpedia.org/resource/Multinucleate],young,female
91,http://ai.symptomchecking.org/condtion/Hodgkin_lymphoma_Children,"[http://dbpedia.org/resource/Radiation_therapy,  http://dbpedia.org/resource/The_Choice_(TV_series),  http://dbpedia.org/resource/Respiratory_disease,  http://dbpedia.org/resource/English_language,  http://dbpedia.org/resource/Chemotherapy,  http://dbpedia.org/resource/Physician,  http://dbpedia.org/resource/United_States,  http://dbpedia.org/resource/The_Guardian,  http://dbpedia.org/resource/Biological_half-life,  http://dbpedia.org/resource/Hematopoietic_stem_cell_transplantation,  http://dbpedia.org/resource/Lymphoma,  http://dbpedia.org/resource/HIV,  http://dbpedia.org/resource/Night_sweats,  http://dbpedia.org/resource/Cancer,  http://dbpedia.org/resource/Infection,  http://dbpedia.org/resource/Lymphadenopathy]","[http://dbpedia.org/resource/White_blood_cell,  http://dbpedia.org/resource/Multinucleate]",young,female
92,http://ai.symptomchecking.org/condtion/Hodgkin_lymphoma_Teeangers_and_young_adults,"[http://dbpedia.org/resource/English_language,  http://dbpedia.org/resource/Physician,  http://dbpedia.org/resource/Chemotherapy,  http://dbpedia.org/resource/United_States]",[http://dbpedia.org/resource/Multinucleate],young,female
93,http://ai.symptomchecking.org/condtion/Huntington's_disease,"[http://dbpedia.org/resource/Mutation,  http://dbpedia.org/resource/Coronary_catheterization,  http://dbpedia.org/resource/Damages,  http://dbpedia.org/resource/Hematopoietic_stem_cell_transplantation,  http://dbpedia.org/resource/Stem-cell_therapy,  http://dbpedia.org/resource/Gene,  http://dbpedia.org/resource/Africa,  http://dbpedia.org/resource/Huntingtin,  http://dbpedia.org/resource/Henry_E._Huntington,  http://dbpedia.org/resource/Japanese_language,  http://dbpedia.org/resource/Jerky,  http://dbpedia.org/resource/Academy_Awards,  http://dbpedia.org/resource/Multiple_birth,  http://dbpedia.org/resource/Genetic_testing,  http://dbpedia.org/resource/Tetrabenazine]",http://dbpedia.org/resource/Human_brain,Elder,female
94,http://ai.symptomchecking.org/condtion/Idiopathic_pulmonary_fibrosis,"[http://dbpedia.org/resource/Parenchyma,  http://dbpedia.org/resource/Fibrosis,  http://dbpedia.org/resource/United_International_Pictures,  http://dbpedia.org/resource/Histopathology,  http://dbpedia.org/resource/Tobacco_smoking,  http://dbpedia.org/resource/Role]",http://dbpedia.org/resource/Lung,Elder,Male
95,http://ai.symptomchecking.org/condtion/Indigestion,"[http://dbpedia.org/resource/Symptom,  http://dbpedia.org/resource/Disease,  http://dbpedia.org/resource/Esophageal_cancer,  http://dbpedia.org/resource/Indigestion]",[http://dbpedia.org/resource/Epigastrium],Middel age,female
96,http://ai.symptomchecking.org/condtion/Ingrown_toenail,"[http://dbpedia.org/resource/Ancient_Greek,  http://dbpedia.org/resource/Kryptos,  http://dbpedia.org/resource/Microorganism,  http://dbpedia.org/resource/Inflammation,  http://dbpedia.org/resource/Onyx]",[http://dbpedia.org/resource/Skin],Yong,male
97,http://ai.symptomchecking.org/condtion/Insomnia,"[http://dbpedia.org/resource/Hypnotic,  http://dbpedia.org/resource/Irritability,  http://dbpedia.org/resource/Substance_dependence,  http://dbpedia.org/resource/Sleep_apnea,  http://dbpedia.org/resource/Nicotine,  http://dbpedia.org/resource/Traffic_collision,  http://dbpedia.org/resource/Alcohol_abuse,  http://dbpedia.org/resource/Cognitive_behavioral_therapy]",http://dbpedia.org/resource/Sunlight,Middel age,Female
98,http://ai.symptomchecking.org/condtion/Iron_deficiency_anaemia,"[http://dbpedia.org/resource/Hemoglobin,  http://dbpedia.org/resource/Polydipsia,  http://dbpedia.org/resource/Developing_country,  http://dbpedia.org/resource/Hookworm_infection,  http://dbpedia.org/resource/Iron_deficiency,  http://dbpedia.org/resource/Feces]",[http://dbpedia.org/resource/Small_intestine],young,Female
99,http://ai.symptomchecking.org/condtion/Irritable_hip,"[http://dbpedia.org/resource/Synonym,  http://dbpedia.org/resource/Medical_ultrasound,  http://dbpedia.org/resource/Realis_mood,  http://dbpedia.org/resource/Joint_stiffness,  http://dbpedia.org/resource/Nonsteroidal_anti-inflammatory_drug,  http://dbpedia.org/resource/Inflammation,  http://dbpedia.org/resource/Toxicity,  http://dbpedia.org/resource/Upper_respiratory_tract_infection,  http://dbpedia.org/resource/Orthopedic_surgery,  http://dbpedia.org/resource/Osteomyelitis,  http://dbpedia.org/resource/Major_trauma,  http://dbpedia.org/resource/Pain,  http://dbpedia.org/resource/Synovitis]","[http://dbpedia.org/resource/Synovial_membrane,  http://dbpedia.org/resource/Hip,  http://dbpedia.org/resource/Joint_capsule]",Elder,male
100,http://ai.symptomchecking.org/condtion/Itching,"http://dbpedia.org/resource/Scratch_reflex, http://dbpedia.org/resource/Withdrawal_reflex, http://dbpedia.org/resource/Myelin, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Itch",[http://dbpedia.org/resource/Skin],Elder,female
101,http://ai.symptomchecking.org/condtion/Itchy_bottom,"http://dbpedia.org/resource/Pressure, http://dbpedia.org/resource/Pruritus_ani","[http://dbpedia.org/resource/Skin,  http://dbpedia.org/resource/Anus]",Middel age,female
102,http://ai.symptomchecking.org/condtion/Kaposi's_sarcoma,"[http://dbpedia.org/resource/Alitretinoin,  http://dbpedia.org/resource/Sarcoma,  http://dbpedia.org/resource/Kaposi's_sarcoma-associated_herpesvirus,  http://dbpedia.org/resource/Radiation_therapy,  http://dbpedia.org/resource/Mediterranean_Sea,  http://dbpedia.org/resource/Virus,  http://dbpedia.org/resource/Vinblastine,  http://dbpedia.org/resource/Heat_of_combustion,  http://dbpedia.org/resource/HIV,  http://dbpedia.org/resource/Cure,  http://dbpedia.org/resource/Herpesviridae,  http://dbpedia.org/resource/Endemism,  http://dbpedia.org/resource/Defence_mechanisms,  http://dbpedia.org/resource/Chemotherapy,  http://dbpedia.org/resource/Hungarian_language,  http://dbpedia.org/resource/Immunotherapy,  http://dbpedia.org/resource/Dermatology,  http://dbpedia.org/resource/University_of_Vienna,  http://dbpedia.org/resource/Topical_medication,  http://dbpedia.org/resource/Intravenous_therapy]",[http://dbpedia.org/resource/Lymph_node],Yong,male
103,http://ai.symptomchecking.org/condtion/Kidney_cancer,"[http://dbpedia.org/resource/Theory_of_Cryptography_Conference,  http://dbpedia.org/resource/Transitional_cell_carcinoma,  http://dbpedia.org/resource/Cell_biology,  http://dbpedia.org/resource/United_States]",[http://dbpedia.org/resource/Lymph_node],Middel age,female
104,http://ai.symptomchecking.org/condtion/Kidney_infection,"[http://dbpedia.org/resource/Heart_rate,  http://dbpedia.org/resource/Sink,  http://dbpedia.org/resource/Tachypnea,  http://dbpedia.org/resource/Blood_pressure,  http://dbpedia.org/resource/Parenchyma,  http://dbpedia.org/resource/Ancient_Greek,  http://dbpedia.org/resource/Pathogenic_bacteria,  http://dbpedia.org/resource/Chills,  http://dbpedia.org/resource/Inflammation,  http://dbpedia.org/resource/Nephritis]","[http://dbpedia.org/resource/Urinary_system,  http://dbpedia.org/resource/Renal_calyx,  http://dbpedia.org/resource/Kidney]",Middel age,male
105,http://ai.symptomchecking.org/condtion/Kidney_stones,"[http://dbpedia.org/resource/Urination,  http://dbpedia.org/resource/Ureteroscopy,  http://dbpedia.org/resource/Risk,  http://dbpedia.org/resource/Opioid,  http://dbpedia.org/resource/Calcium,  http://dbpedia.org/resource/Disease,  http://dbpedia.org/resource/Allopurinol,  http://dbpedia.org/resource/Clinical_urine_tests,  http://dbpedia.org/resource/Nonsteroidal_anti-inflammatory_drug,  http://dbpedia.org/resource/Blood_test,  http://dbpedia.org/resource/Heredity]","[http://dbpedia.org/resource/Urinary_bladder,  http://dbpedia.org/resource/Ureter,  http://dbpedia.org/resource/Urinary_system,  http://dbpedia.org/resource/Extracorporeal]",Middel age,Male
106,http://ai.symptomchecking.org/condtion/Langerhans_cell_histiocytosis,"[http://dbpedia.org/resource/Lymphoma,  http://dbpedia.org/resource/Histiocytosis,  http://dbpedia.org/resource/Molecular_cloning,  http://dbpedia.org/resource/Rare_disease,  http://dbpedia.org/resource/Langerhans_cell_histiocytosis]","[http://dbpedia.org/resource/Macrophage,  http://dbpedia.org/resource/Bone]",Yong,male
107,http://ai.symptomchecking.org/condtion/Laryngitis,"http://dbpedia.org/resource/The_Chronic, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Dysphonia, http://dbpedia.org/resource/Laryngitis",[http://dbpedia.org/resource/Vocal_folds],Middle age,Male
108,http://ai.symptomchecking.org/condtion/Leg_cramps,"[http://dbpedia.org/resource/Electrolyte,  http://dbpedia.org/resource/Magnesium,  http://dbpedia.org/resource/Sodium,  http://dbpedia.org/resource/Menstruation]","[http://dbpedia.org/resource/Smooth_muscle_tissue,  http://dbpedia.org/resource/Skeletal_muscle,  http://dbpedia.org/resource/Muscle]",Yong,female
109,http://ai.symptomchecking.org/condtion/Lichen_planus,"[http://dbpedia.org/resource/Prevalence,  http://dbpedia.org/resource/Allotransplantation,  http://dbpedia.org/resource/Disease,  http://dbpedia.org/resource/LP_record,  http://dbpedia.org/resource/Microscope,  http://dbpedia.org/resource/Histopathology]",http://dbpedia.org/resource/Skin,Middel age,male
110,http://ai.symptomchecking.org/condtion/Loss_of_libido,"[http://dbpedia.org/resource/Sex_steroid,  http://dbpedia.org/resource/Puberty,  http://dbpedia.org/resource/Human_sexual_activity,  http://dbpedia.org/resource/Dopamine,  http://dbpedia.org/resource/Libido,  http://dbpedia.org/resource/Communication,  http://dbpedia.org/resource/Hypersexuality,  http://dbpedia.org/resource/Infidelity,  http://dbpedia.org/resource/Hypoactive_sexual_desire_disorder]",http://dbpedia.org/resource/Nucleus_accumbens,Middel age,Female
111,http://ai.symptomchecking.org/condtion/Lung_cancer,"[http://dbpedia.org/resource/Southern_Christian_Leadership_Conference,  http://dbpedia.org/resource/CT_scan,  http://dbpedia.org/resource/Tobacco_smoking,  http://dbpedia.org/resource/Bronchoscopy,  http://dbpedia.org/resource/Histology,  http://dbpedia.org/resource/Biopsy,  http://dbpedia.org/resource/Non-small-cell_lung_carcinoma,  http://dbpedia.org/resource/Asbestos,  http://dbpedia.org/resource/Air_pollution]",http://dbpedia.org/resource/Lung,Elder,male
112,http://ai.symptomchecking.org/condtion/Lupus,"[http://dbpedia.org/resource/Inflammation,  http://dbpedia.org/resource/Hydroxychloroquine,  http://dbpedia.org/resource/Anti-nuclear_antibody,  http://dbpedia.org/resource/Alternative_medicine,  http://dbpedia.org/resource/Neonatal_lupus_erythematosus,  http://dbpedia.org/resource/Immune_system,  http://dbpedia.org/resource/White_people,  http://dbpedia.org/resource/Immunosuppression,  http://dbpedia.org/resource/Twin]",http://dbpedia.org/resource/Epithelium,young,Female
113,http://ai.symptomchecking.org/condtion/Lymphoedema,"[http://dbpedia.org/resource/Water_retention_(medicine),  http://dbpedia.org/resource/Parasitism,  http://dbpedia.org/resource/Lymphedema]","[http://dbpedia.org/resource/Epithelium,  http://dbpedia.org/resource/Lymphatic_system,  http://dbpedia.org/resource/Thoracic_duct]",Middel age,male
114,http://ai.symptomchecking.org/condtion/Malaria,"[http://dbpedia.org/resource/Resistance_movement,  http://dbpedia.org/resource/Microorganism,  http://dbpedia.org/resource/Economic_development,  http://dbpedia.org/resource/Vaccine,  http://dbpedia.org/resource/Sub-Saharan_Africa,  http://dbpedia.org/resource/United_States_dollar,  http://dbpedia.org/resource/Plasmodium_vivax,  http://dbpedia.org/resource/Plasmodium_falciparum,  http://dbpedia.org/resource/Mosquito,  http://dbpedia.org/resource/Saliva,  http://dbpedia.org/resource/Southeast_Asia,  http://dbpedia.org/resource/Subtropics,  http://dbpedia.org/resource/Poverty,  http://dbpedia.org/resource/Doxycycline,  http://dbpedia.org/resource/Plasmodium_knowlesi,  http://dbpedia.org/resource/Plasmodium_malariae,  http://dbpedia.org/resource/DNA,  http://dbpedia.org/resource/Lumefantrine,  http://dbpedia.org/resource/Pyrimethamine,  http://dbpedia.org/resource/Drug_resistance,  http://dbpedia.org/resource/Plasmodium_ovale,  http://dbpedia.org/resource/Quinine,  http://dbpedia.org/resource/Insect,  http://dbpedia.org/resource/Health_care,  http://dbpedia.org/resource/Antimalarial_medication,  http://dbpedia.org/resource/Latin_America,  http://dbpedia.org/resource/Parasitism,  http://dbpedia.org/resource/Plasmodium,  http://dbpedia.org/resource/Artemisinin,  http://dbpedia.org/resource/Mefloquine,  http://dbpedia.org/resource/Protozoa,  http://dbpedia.org/resource/Species,  http://dbpedia.org/resource/Anopheles,  http://dbpedia.org/resource/Polymerase,  http://dbpedia.org/resource/Insecticide,  http://dbpedia.org/resource/Vomiting,  http://dbpedia.org/resource/Asia,  http://dbpedia.org/resource/Africa,  http://dbpedia.org/resource/Sulfadoxine,  http://dbpedia.org/resource/Epileptic_seizure,  http://dbpedia.org/resource/Infection,  http://dbpedia.org/resource/Pregnancy]",[http://dbpedia.org/resource/Circulatory_system],young,Female
115,http://ai.symptomchecking.org/condtion/Malnutrition,"[http://dbpedia.org/resource/Poverty,  http://dbpedia.org/resource/Hospital,  http://dbpedia.org/resource/Bariatric_surgery,  http://dbpedia.org/resource/Antibiotics,  http://dbpedia.org/resource/Breastfeeding,  http://dbpedia.org/resource/Developing_country,  http://dbpedia.org/resource/Stunted_growth,  http://dbpedia.org/resource/Malnutrition,  http://dbpedia.org/resource/Carbohydrate,  http://dbpedia.org/resource/Sanitation,  http://dbpedia.org/resource/Nutrient,  http://dbpedia.org/resource/Development_aid,  http://dbpedia.org/resource/Protein,  http://dbpedia.org/resource/Breast_milk,  http://dbpedia.org/resource/Calorie,  http://dbpedia.org/resource/Micronutrient_deficiency,  http://dbpedia.org/resource/Disability-adjusted_life_year,  http://dbpedia.org/resource/Food_energy,  http://dbpedia.org/resource/Therapeutic_food,  http://dbpedia.org/resource/Nutrition,  http://dbpedia.org/resource/Dieting,  http://dbpedia.org/resource/Vitamin,  http://dbpedia.org/resource/Iodine_deficiency,  http://dbpedia.org/resource/Measles,  http://dbpedia.org/resource/Kwashiorkor,  http://dbpedia.org/resource/Vitamin_A_deficiency,  http://dbpedia.org/resource/Dehydration,  http://dbpedia.org/resource/Gastroenteritis,  http://dbpedia.org/resource/Obesity,  http://dbpedia.org/resource/Marasmus,  http://dbpedia.org/resource/Starvation,  http://dbpedia.org/resource/Malaria,  http://dbpedia.org/resource/Hypothermia]",http://dbpedia.org/resource/Abdomen,"young, old",Female
116,http://ai.symptomchecking.org/condtion/Meningitis,"[http://dbpedia.org/resource/Vomiting,  http://dbpedia.org/resource/Biological_membrane,  http://dbpedia.org/resource/Medical_laboratory,  http://dbpedia.org/resource/Corticosteroid,  http://dbpedia.org/resource/Meningococcal_vaccine,  http://dbpedia.org/resource/Ancient_Greek]","[http://dbpedia.org/resource/Cerebrospinal_fluid,  http://dbpedia.org/resource/Meninges,  http://dbpedia.org/resource/Central_nervous_system]",young,male
117,http://ai.symptomchecking.org/condtion/Menopause,"[http://dbpedia.org/resource/Perspiration,  http://dbpedia.org/resource/Clonidine,  http://dbpedia.org/resource/Menarche,  http://dbpedia.org/resource/Chemotherapy,  http://dbpedia.org/resource/Caffeine,  http://dbpedia.org/resource/Surgery,  http://dbpedia.org/resource/Serotonin,  http://dbpedia.org/resource/Alternative_medicine,  http://dbpedia.org/resource/Vaginal_bleeding,  http://dbpedia.org/resource/Alcohol,  http://dbpedia.org/resource/Hormone,  http://dbpedia.org/resource/Tobacco_smoking,  http://dbpedia.org/resource/Pharmacotherapy,  http://dbpedia.org/resource/Maryland_Historical_Trust,  http://dbpedia.org/resource/Vaginal_lubrication,  http://dbpedia.org/resource/Menstrual_cycle,  http://dbpedia.org/resource/Gabapentin,  http://dbpedia.org/resource/Estrogen,  http://dbpedia.org/resource/Urine]","[http://dbpedia.org/resource/Uterus,  http://dbpedia.org/resource/Circulatory_system,  http://dbpedia.org/resource/Ovary]",young,Female
118,http://ai.symptomchecking.org/condtion/Mesothelioma,"[http://dbpedia.org/resource/Chest_radiograph,  http://dbpedia.org/resource/Pemetrexed,  http://dbpedia.org/resource/SV40,  http://dbpedia.org/resource/United_Kingdom,  http://dbpedia.org/resource/Chemotherapy,  http://dbpedia.org/resource/United_States,  http://dbpedia.org/resource/Australia,  http://dbpedia.org/resource/Surgery,  http://dbpedia.org/resource/Japan,  http://dbpedia.org/resource/Talc,  http://dbpedia.org/resource/CT_scan,  http://dbpedia.org/resource/Parenchyma,  http://dbpedia.org/resource/Greater_Antilles,  http://dbpedia.org/resource/Asbestos,  http://dbpedia.org/resource/Genetics,  http://dbpedia.org/resource/Radiation_therapy,  http://dbpedia.org/resource/Biopsy,  http://dbpedia.org/resource/Cisplatin,  http://dbpedia.org/resource/Pain,  http://dbpedia.org/resource/Cough,  http://dbpedia.org/resource/Cancer,  http://dbpedia.org/resource/Testicular_cancer,  http://dbpedia.org/resource/Weight_loss]","[http://dbpedia.org/resource/Pleurodesis,  http://dbpedia.org/resource/Pleural_effusion]",Yong,male
119,http://ai.symptomchecking.org/condtion/Migraine,"[http://dbpedia.org/resource/Papyrus,  http://dbpedia.org/resource/Ancient_Egypt,  http://dbpedia.org/resource/Ibuprofen,  http://dbpedia.org/resource/Paracetamol,  http://dbpedia.org/resource/Caffeine]","[http://dbpedia.org/resource/Central_nervous_system,  http://dbpedia.org/resource/Circulatory_system]","young, Middle age",Female
120,http://ai.symptomchecking.org/condtion/Miscarriage,"[http://dbpedia.org/resource/Fetus,  http://dbpedia.org/resource/Anxiety,  http://dbpedia.org/resource/Tobacco_smoking,  http://dbpedia.org/resource/Analgesic,  http://dbpedia.org/resource/Alcohol_abuse,  http://dbpedia.org/resource/Sympathy,  http://dbpedia.org/resource/Risk,  http://dbpedia.org/resource/Gonadotropin,  http://dbpedia.org/resource/Prenatal_care,  http://dbpedia.org/resource/Gestational_age,  http://dbpedia.org/resource/Rho(D)_immune_globulin,  http://dbpedia.org/resource/Fertilisation,  http://dbpedia.org/resource/Radiation_therapy,  http://dbpedia.org/resource/Obstetric_ultrasonography,  http://dbpedia.org/resource/Vaginal_bleeding,  http://dbpedia.org/resource/Chromosome_abnormality,  http://dbpedia.org/resource/Diabetes_mellitus,  http://dbpedia.org/resource/Misoprostol,  http://dbpedia.org/resource/Rh_blood_group_system,  http://dbpedia.org/resource/Human_chorionic_gonadotropin,  http://dbpedia.org/resource/Stillbirth,  http://dbpedia.org/resource/Pregnancy]",[http://dbpedia.org/resource/Vagina],Elder,Female
121,http://ai.symptomchecking.org/condtion/Mouth_cancer,"[http://dbpedia.org/resource/Carcinoma,  http://dbpedia.org/resource/Sarcoma,  http://dbpedia.org/resource/Five-year_survival_rate,  http://dbpedia.org/resource/Lymphoma]","[http://dbpedia.org/resource/Pharynx,  http://dbpedia.org/resource/Cheek,  http://dbpedia.org/resource/Lymphatic_system,  http://dbpedia.org/resource/Tongue]",Middel age,female
122,http://ai.symptomchecking.org/condtion/Mouth_ulcer,"[http://dbpedia.org/resource/Blencathra,  http://dbpedia.org/resource/Inflammation,  http://dbpedia.org/resource/Aphthous_stomatitis,  http://dbpedia.org/resource/Stomatitis]","[http://dbpedia.org/resource/Mouth,  http://dbpedia.org/resource/Mucous_membrane]",Yong,female
123,http://ai.symptomchecking.org/condtion/Multiple_myeloma,"[http://dbpedia.org/resource/Medical_imaging,  http://dbpedia.org/resource/Thalidomide,  http://dbpedia.org/resource/Ancient_Greek,  http://dbpedia.org/resource/Hyperviscosity_syndrome,  http://dbpedia.org/resource/Blood_test]",[http://dbpedia.org/resource/Bone_marrow],Middel age,Male
124,http://ai.symptomchecking.org/condtion/Mumps,"[http://dbpedia.org/resource/Immunoglobulin_therapy,  http://dbpedia.org/resource/Respiratory_disease,  http://dbpedia.org/resource/Northerly,  http://dbpedia.org/resource/Inflammation,  http://dbpedia.org/resource/Encephalopathy,  http://dbpedia.org/resource/Paracetamol,  http://dbpedia.org/resource/Hippocrates,  http://dbpedia.org/resource/Blood_test,  http://dbpedia.org/resource/Immunoglobulin_M,  http://dbpedia.org/resource/Equinox,  http://dbpedia.org/resource/Viral_disease,  http://dbpedia.org/resource/Antibody,  http://dbpedia.org/resource/Immunization,  http://dbpedia.org/resource/Mumps_virus,  http://dbpedia.org/resource/Virus,  http://dbpedia.org/resource/Mumps_vaccine,  http://dbpedia.org/resource/Rubella_vaccine,  http://dbpedia.org/resource/Epidemic,  http://dbpedia.org/resource/Analgesic,  http://dbpedia.org/resource/Ten_Days,  http://dbpedia.org/resource/Vaccine,  http://dbpedia.org/resource/Parotitis,  http://dbpedia.org/resource/Meningitis]","[http://dbpedia.org/resource/Salivary_gland,  http://dbpedia.org/resource/Testicle,  http://dbpedia.org/resource/Parotid_gland,  http://dbpedia.org/resource/Parotid_duct]",young,Female
125,http://ai.symptomchecking.org/condtion/Nasopharyngeal_cancer,"[http://dbpedia.org/resource/Hearing,  http://dbpedia.org/resource/Causality,  http://dbpedia.org/resource/Africa,  http://dbpedia.org/resource/Non-player_character,  http://dbpedia.org/resource/Squamous_cell_carcinoma]","[http://dbpedia.org/resource/Pharynx,  http://dbpedia.org/resource/Epithelium,  http://dbpedia.org/resource/Respiratory_tract,  http://dbpedia.org/resource/Skin]",young,female
126,http://ai.symptomchecking.org/condtion/Neuroblastoma,"[http://dbpedia.org/resource/Malignancy,  http://dbpedia.org/resource/New_Brunswick,  http://dbpedia.org/resource/Surgery,  http://dbpedia.org/resource/United_Kingdom,  http://dbpedia.org/resource/Disease,  http://dbpedia.org/resource/Neuroendocrine_tumor,  http://dbpedia.org/resource/Homogeneity_and_heterogeneity,  http://dbpedia.org/resource/United_States,  http://dbpedia.org/resource/Benignity,  http://dbpedia.org/resource/Regression_analysis]","[http://dbpedia.org/resource/Adrenal_gland,  http://dbpedia.org/resource/Nerve,  http://dbpedia.org/resource/Pelvis,  http://dbpedia.org/resource/Abdomen,  http://dbpedia.org/resource/Neural_crest,  http://dbpedia.org/resource/Atmosphere_of_Earth,  http://dbpedia.org/resource/Sympathetic_nervous_system,  http://dbpedia.org/resource/Olfactory_epithelium]",young,female
127,http://ai.symptomchecking.org/condtion/Neuroblastoma_Children,"[http://dbpedia.org/resource/Malignancy,  http://dbpedia.org/resource/Regression_analysis,  http://dbpedia.org/resource/Homogeneity_and_heterogeneity,  http://dbpedia.org/resource/Benignity]",[http://dbpedia.org/resource/Adrenal_gland],young,male
128,http://ai.symptomchecking.org/condtion/Neuroendocrine_tumours,"[http://dbpedia.org/resource/Peptide,  http://dbpedia.org/resource/Malignancy,  http://dbpedia.org/resource/Biogenic_amine,  http://dbpedia.org/resource/Benignity]","[http://dbpedia.org/resource/Endocrine_system,  http://dbpedia.org/resource/Gastrointestinal_tract,  http://dbpedia.org/resource/Epithelium,  http://dbpedia.org/resource/Pancreas]",Yong,female
129,http://ai.symptomchecking.org/condtion/Nosebleed,"http://dbpedia.org/resource/Vomiting, http://dbpedia.org/resource/Anatomical_terms_of_location, http://dbpedia.org/resource/Accounting, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Nosebleed",[http://dbpedia.org/resource/Blood],Yong,male
130,http://ai.symptomchecking.org/condtion/Obesity,"[http://dbpedia.org/resource/Sleep_apnea,  http://dbpedia.org/resource/Endocrine_disease,  http://dbpedia.org/resource/American_Medical_Association,  http://dbpedia.org/resource/Western_world,  http://dbpedia.org/resource/Bariatric_surgery,  http://dbpedia.org/resource/Food_energy,  http://dbpedia.org/resource/Body_mass_index,  http://dbpedia.org/resource/Dieting,  http://dbpedia.org/resource/Human_body_weight,  http://dbpedia.org/resource/Surgery,  http://dbpedia.org/resource/Public_health,  http://dbpedia.org/resource/Appetite]","[http://dbpedia.org/resource/Small_intestine,  http://dbpedia.org/resource/Adipose_tissue,  http://dbpedia.org/resource/Stomach,  http://dbpedia.org/resource/Dietary_fiber]",young,Female
131,http://ai.symptomchecking.org/condtion/Obstructive_sleep_apnoea,"[http://dbpedia.org/resource/Sleep,  http://dbpedia.org/resource/Augustinians,  http://dbpedia.org/resource/Arousal,  http://dbpedia.org/resource/Alcohol,  http://dbpedia.org/resource/Oxygen_saturation]","[http://dbpedia.org/resource/Respiratory_tract,  http://dbpedia.org/resource/Soft_tissue]",Yong,female
132,http://ai.symptomchecking.org/condtion/Oesophageal_cancer,"[http://dbpedia.org/resource/Cell_type,  http://dbpedia.org/resource/Alcohol,  http://dbpedia.org/resource/Five-year_survival_rate,  http://dbpedia.org/resource/Radiation_therapy,  http://dbpedia.org/resource/Healthy_diet,  http://dbpedia.org/resource/Adenocarcinoma,  http://dbpedia.org/resource/Palliative_care,  http://dbpedia.org/resource/Chemotherapy,  http://dbpedia.org/resource/Smoking_cessation,  http://dbpedia.org/resource/Camera]",[http://dbpedia.org/resource/Stomach],Yong,Male
133,http://ai.symptomchecking.org/condtion/Osteoarthritis,"[http://dbpedia.org/resource/Nonsteroidal_anti-inflammatory_drug,  http://dbpedia.org/resource/Addiction,  http://dbpedia.org/resource/Analgesic,  http://dbpedia.org/resource/Risk,  http://dbpedia.org/resource/Paracetamol,  http://dbpedia.org/resource/Opioid]","[http://dbpedia.org/resource/Hip,  http://dbpedia.org/resource/Bone]",old,female
